a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
34	38	268-G261	281-G39	3639	0.79134	0	0	0.087984	0.008168	0.108821	0	0.000155	0.003532	0.009658	0.112508	0.099839	0.007616	0.003532	0.007616	0.000155	0.003532	0.003687	0.110258	0.010419	-4648.751479	134	-1	0.880687	"5.688589e-01,1.388388e-01,2.537965e-02,1.437150e-01,5.486151e-02,1.507521e-02,2.766537e-02,1.842353e-02,7.182087e-03"	0.96689	0.148637	-0.120318	-5134.795565	6
34	39	268-G261	B27	2390	0.885141	0.000002	0	0.015902	0	0.091201	0	0.000516	0.007238	0.007239	0.098955	0.023656	0.007238	0.007238	0.007238	0.000516	0.007238	0.007754	0.061306	0.03765	-3090.873319	74	-1	0.578412	"5.496486e-01,1.624093e-01,1.927613e-02,1.485694e-01,5.486452e-02,1.329211e-02,2.822850e-02,1.627261e-02,7.438815e-03"	0.865853	0.141386	-0.089157	-3402.002305	9
34	40	268-G261	274-G89	3995	0.817311	0	0	0.074363	0	0.089866	0.010865	0.007595	0	0.008149	0.108326	0.081958	0.005433	0.005433	0	0.007595	0	0.007595	0.100574	0.007751	-5066.68619	90	-1	0.966844	"5.629390e-01,1.458893e-01,2.647234e-02,1.445514e-01,5.365797e-02,1.415635e-02,2.834301e-02,1.748444e-02,6.506138e-03"	1.02157	0.142368	-0.130352	-5618.439517	6
34	41	268-G261	281-G118	4029	0.877135	0.000005	0	0.016606	0.002257	0.103994	0	0	0.000003	0.001698	0.103997	0.018865	0.001132	0.000003	0.001131	0	0.000003	0.000003	0.062562	0.043694	-5057.219479	70	-1	0.975073	"5.556121e-01,1.540508e-01,2.316281e-02,1.417616e-01,6.184128e-02,1.116725e-02,2.909290e-02,1.940804e-02,3.903211e-03"	0.844997	0.163323	-0.094808	-5646.923814	6
34	42	268-G261	B13	4050	0.848926	0	0	0.045082	0	0.094266	0	0.011726	0	0	0.105992	0.056809	0	0	0	0.011726	0	0.011726	0.0814	0.024592	-5097.942273	146	-1	0.980155	"5.607713e-01,1.488019e-01,2.341563e-02,1.451010e-01,5.752658e-02,1.186565e-02,3.080708e-02,1.751265e-02,4.198161e-03"	0.942568	0.152387	-0.116164	-5646.064329	6
34	43	268-G261	B12	4043	0.840723	0	0	0.057936	0	0.056302	0	0.04503	0.000008	0.000009	0.101341	0.102974	0.000009	0.000008	0.000009	0.04503	0.000008	0.045038	0.102158	-0.000817	-5148.290587	66	-1	0.978461	"5.619284e-01,1.440597e-01,2.828150e-02,1.414750e-01,5.710822e-02,1.543186e-02,2.969218e-02,1.512112e-02,6.901987e-03"	1.015155	0.152671	-0.136738	-5702.059159	6
34	44	268-G261	B14	4027	0.817377	0.000003	0	0.072484	0.000121	0.11	0.000009	0.000004	0.000001	0.0001	0.110014	0.072611	0.000067	0.000006	0.000062	0.000004	0.000001	0.000005	0.091379	0.018758	-5019.903783	46	-1	0.974589	"5.705942e-01,1.380661e-01,2.406700e-02,1.462191e-01,5.440891e-02,1.370343e-02,2.774572e-02,2.000886e-02,5.186587e-03"	0.952284	0.147127	-0.115311	-5590.764092	6
34	45	268-G261	B15	4039	0.799089	0	0	0.083691	0.007004	0.100006	0	0.01021	0	0.005253	0.110216	0.100905	0.003502	0	0.003502	0.01021	0	0.01021	0.109063	0.008158	-5130.573165	90	-1	0.977493	"5.664226e-01,1.416327e-01,2.540996e-02,1.425071e-01,5.426597e-02,1.699040e-02,3.099610e-02,1.530064e-02,6.474506e-03"	1.039437	0.145549	-0.137768	-5676.050146	6
34	46	268-G261	B19	4018	0.84563	0	0	0.044226	0.001234	0.073794	0	0.035115	0	0.000926	0.108909	0.080576	0.000617	0	0.000617	0.035115	0	0.035115	0.095359	0.014784	-5098.87385	582	-1	0.97241	"5.647185e-01,1.429327e-01,2.421208e-02,1.401380e-01,5.905170e-02,1.539884e-02,3.190596e-02,1.570860e-02,5.933661e-03"	0.95032	0.159472	-0.123032	-5652.507878	6
34	47	268-G261	B23	4033	0.792572	0.000004	0	0.096733	0	0.110552	0	0.000138	0.000001	0.000003	0.11069	0.096872	0.000002	0.000001	0.000001	0.000138	0.000001	0.000139	0.103783	0.006909	-5108.203782	82	-1	0.976041	"5.641957e-01,1.431327e-01,2.553936e-02,1.448097e-01,5.301863e-02,1.595074e-02,3.197965e-02,1.680247e-02,4.571026e-03"	1.084883	0.140181	-0.145335	-5650.320215	6
34	48	268-G261	B18	4005	0.790185	0.000031	0.000001	0.090438	0.005952	0.111758	0	0.00007	0.001565	0.006045	0.113393	0.098025	0.004549	0.001565	0.004541	0.00007	0.001565	0.001635	0.108701	0.01066	-5034.765913	66	-1	0.969264	"5.752906e-01,1.354905e-01,2.290701e-02,1.413462e-01,5.299888e-02,1.873054e-02,2.875872e-02,1.866400e-02,5.813496e-03"	0.974846	0.144846	-0.119774	-5562.896917	6
34	49	268-G261	B16	4038	0.811028	0	0.000001	0.083415	0	0.06903	0	0.036526	0	0.000001	0.105557	0.119942	0.000001	0	0	0.036527	0	0.036527	0.11275	-0.007192	-5082.525453	70	-1	0.977251	"5.684827e-01,1.356905e-01,3.000744e-02,1.484341e-01,5.191312e-02,1.365921e-02,2.841199e-02,1.647010e-02,6.930708e-03"	1.125331	0.139299	-0.155295	-5641.438646	6
34	50	268-G261	B21	3822	0.84428	0.000001	0	0.05326	0	0.102305	0	0.000153	0.000002	0.000002	0.102459	0.053415	0.000002	0.000002	0.000002	0.000153	0.000002	0.000155	0.077938	0.024522	-4912.875798	74	-1	0.924976	"5.478612e-01,1.560901e-01,2.614975e-02,1.465716e-01,5.797732e-02,1.317497e-02,2.816483e-02,1.806946e-02,5.940825e-03"	0.936825	0.149341	-0.112595	-5455.315626	9
34	51	268-G261	B17	4053	0.78202	0	0	0.108393	0	0.103329	0	0.006257	0.000001	0.000001	0.109587	0.114652	0.000001	0.000001	0.000001	0.006257	0.000001	0.006258	0.112119	-0.002532	-5130.125181	94	-1	0.980881	"5.672723e-01,1.363235e-01,2.909269e-02,1.490787e-01,5.278246e-02,1.233751e-02,2.883531e-02,1.836008e-02,5.917457e-03"	1.097486	0.141119	-0.149582	-5665.255778	6
34	52	268-G261	B11	4041	0.811391	0	0	0.086298	0	0.100267	0.00014	0.000047	0.001858	0.001963	0.102311	0.088203	0.001928	0.001928	0.001858	0.000047	0.001858	0.001904	0.095327	0.006984	-5106.059178	94	-1	0.977977	"5.606493e-01,1.457369e-01,2.724639e-02,1.471395e-01,5.308612e-02,1.411936e-02,2.914658e-02,1.768415e-02,5.191659e-03"	1.062292	0.139307	-0.138562	-5671.176274	5
34	53	268-G261	B20	4041	0.799514	0	0.000003	0.096705	0	0.102491	0.000079	0.001207	0	0.000062	0.103777	0.097913	0.000041	0.000039	0	0.00121	0	0.00121	0.100887	0.002893	-5071.706559	102	-1	0.977977	"5.696487e-01,1.375987e-01,2.491023e-02,1.448553e-01,5.345822e-02,1.727671e-02,3.000985e-02,1.510926e-02,7.133022e-03"	1.027346	0.144575	-0.133684	-5640.290056	6
34	54	268-G261	287-G13	3059	0.820184	0	0	0.073026	0	0.095611	0	0.011179	0	0	0.10679	0.084205	0	0	0	0.011179	0	0.011179	0.095498	0.011293	-3861.489143	178	-1	0.740319	"5.610387e-01,1.459672e-01,2.901319e-02,1.456337e-01,5.386049e-02,1.142364e-02,2.696486e-02,1.943908e-02,6.659166e-03"	1.039316	0.142322	-0.135048	-4302.030607	7
34	55	268-G261	281-G11	3452	0.840931	0.000024	0	0.05737	0.000003	0.081694	0.004974	0.011587	0.003416	0.007161	0.101671	0.072376	0.005911	0.005903	0.003418	0.011587	0.003416	0.015003	0.089524	0.012162	-4289.907076	90	-1	0.835431	"5.787912e-01,1.362149e-01,2.124667e-02,1.438940e-01,5.486804e-02,1.365958e-02,2.670028e-02,1.769127e-02,6.934055e-03"	0.873859	0.152663	-0.097403	-4760.604464	6
34	56	268-G261	281-G225	4047	0.856036	0	0	0.040887	0	0.058987	0	0.044077	0.000014	0.000014	0.103078	0.084978	0.000014	0.000014	0.000014	0.044077	0.000014	0.044091	0.094028	0.00905	-5069.081546	102	-1	0.979429	"5.655335e-01,1.442450e-01,2.349316e-02,1.466071e-01,5.313044e-02,1.481983e-02,3.216816e-02,1.357892e-02,6.423918e-03"	1.047635	0.141714	-0.136758	-5630.021345	6
35	36	268-G275	B02	3184	0.868475	0	0	0.038013	0	0.05506	0	0.038448	0.000004	0.000004	0.093512	0.076465	0.000004	0.000004	0.000004	0.038448	0.000004	0.038452	0.084988	0.008524	-3990.139708	91	-1	0.770571	"5.720090e-01,1.411094e-01,2.806856e-02,1.414697e-01,5.785834e-02,1.331673e-02,2.738161e-02,1.437446e-02,4.412198e-03"	0.958378	0.158204	-0.124516	-4434.451655	10
35	37	268-G275	B06	3835	0.838959	0	0	0.07264	0	0.07554	0	0.012861	0	0	0.088401	0.085501	0	0	0	0.012861	0	0.012861	0.086951	0.00145	-4750.607869	170	-1	0.928122	"5.694575e-01,1.403926e-01,2.798194e-02,1.504373e-01,5.169794e-02,1.354224e-02,2.643520e-02,1.383410e-02,6.221138e-03"	1.052598	0.13874	-0.135522	-5322.613852	6
35	38	268-G275	281-G39	3645	0.867289	0	0	0.039965	0.000011	0.028075	0.000004	0.064656	0	0.000011	0.092735	0.104633	0.000008	0.000002	0.000006	0.064656	0	0.064657	0.098691	-0.005945	-4631.199447	94	-1	0.882139	"5.660630e-01,1.408619e-01,2.987432e-02,1.439263e-01,5.735009e-02,1.381349e-02,3.116781e-02,1.290568e-02,4.037453e-03"	1.064377	0.15394	-0.151884	-5118.5167	6
35	39	268-G275	B27	2406	0.890448	0.000028	0	0.024942	0	0.08458	0	0.000002	0	0.000014	0.084582	0.024944	0.000007	0	0	0.000002	0	0.000002	0.054777	0.029819	-3050.739978	54	-1	0.582285	"5.604635e-01,1.621998e-01,2.289339e-02,1.435793e-01,5.557074e-02,1.387360e-02,2.305130e-02,1.483958e-02,3.528796e-03"	0.826778	0.146071	-0.081499	-3349.815532	7
35	40	268-G275	274-G89	4007	0.834114	0	0	0.073552	0	0.075556	0	0.016771	0.000006	0.000006	0.092334	0.09033	0.000006	0.000006	0.000006	0.016771	0.000006	0.016778	0.091332	0.001002	-5056.7901	122	-1	0.969748	"5.656974e-01,1.430446e-01,3.011662e-02,1.449783e-01,5.525350e-02,1.468525e-02,2.454824e-02,1.768378e-02,3.992272e-03"	0.989346	0.14732	-0.125496	-5595.260917	9
35	41	268-G275	281-G118	4043	0.898951	0.00527	0.000091	0.000769	0.001426	0.080083	0	0.01341	0	0.003796	0.093493	0.015605	0.002076	0	0.000713	0.013501	0	0.013501	0.057988	0.039657	-5003.845785	102	-1	0.978461	"5.660625e-01,1.547543e-01,2.009046e-02,1.361533e-01,6.445086e-02,1.239268e-02,2.422220e-02,1.654959e-02,5.324172e-03"	0.687542	0.176984	-0.05387	-5565.698497	6
35	42	268-G275	B13	4061	0.883933	0.000003	0	0.005239	0.019181	0.056185	0	0.03387	0.001589	0.015976	0.091644	0.059879	0.01118	0.001589	0.011179	0.03387	0.001589	0.035459	0.085354	0.025473	-5053.838252	130	-1	0.982817	"5.719863e-01,1.472608e-01,2.088737e-02,1.405701e-01,6.068239e-02,1.288514e-02,2.505000e-02,1.507902e-02,5.598855e-03"	0.757013	0.167755	-0.071352	-5558.314858	6
35	43	268-G275	B12	4055	0.815479	0	0	0.090282	0	0.083305	0	0.010933	0	0	0.094239	0.101215	0	0	0	0.010933	0	0.010933	0.097727	-0.003488	-5143.163038	74	-1	0.981365	"5.616944e-01,1.467780e-01,3.100467e-02,1.433935e-01,5.468825e-02,1.594261e-02,2.601207e-02,1.624509e-02,4.241517e-03"	1.042577	0.144153	-0.137457	-5680.799876	6
35	44	268-G275	B14	4036	0.863129	0.013215	0.000026	0.034811	0	0.053494	0	0.035325	0	0.006633	0.088819	0.070136	0.003317	0	0	0.035351	0	0.035351	0.086111	0.009342	-4961.227125	122	-1	0.976767	"5.797455e-01,1.348880e-01,2.536303e-02,1.395376e-01,6.174182e-02,1.304806e-02,2.554899e-02,1.568000e-02,4.446996e-03"	0.824595	0.17438	-0.093949	-5517.265143	6
35	45	268-G275	B15	4051	0.789946	0.019213	0.000011	0.085383	0.014152	0.086822	0.000257	0.00054	0.003676	0.0241	0.091295	0.103751	0.015689	0.003804	0.010752	0.000551	0.003676	0.004226	0.114345	0.00072	-5094.726989	78	-1	0.980397	"5.751437e-01,1.396058e-01,2.372822e-02,1.419037e-01,5.508301e-02,1.823417e-02,2.326075e-02,1.613638e-02,6.904244e-03"	0.853058	0.151799	-0.091293	-5605.019034	6
35	46	268-G275	B19	4031	0.88289	0	0	0.019075	0.008336	0.036298	0	0.053401	0	0.006252	0.089699	0.080812	0.004168	0	0.004168	0.053401	0	0.053401	0.089424	0.008612	-5052.226836	102	-1	0.975557	"5.663907e-01,1.476787e-01,2.482452e-02,1.423460e-01,5.780761e-02,1.465806e-02,2.835039e-02,1.198454e-02,5.959524e-03"	0.91986	0.156303	-0.112293	-5594.831678	6
35	47	268-G275	B23	4046	0.842844	0.00014	0	0.040563	0.026559	0.061441	0	0.028452	0	0.019989	0.089894	0.095574	0.013314	0	0.013279	0.028452	0	0.028452	0.106083	0.010439	-5050.235681	98	-1	0.979187	"5.756599e-01,1.401181e-01,2.412833e-02,1.378585e-01,5.961861e-02,1.702602e-02,2.761239e-02,1.296475e-02,5.013393e-03"	0.867862	0.165742	-0.102674	-5569.496855	6
35	48	268-G275	B18	4015	0.815607	0.000039	0	0.098193	0	0.086058	0	0.000103	0	0.00002	0.086161	0.098297	0.00001	0	0	0.000103	0	0.000103	0.092248	-0.006068	-4975.532733	78	-1	0.971684	"5.727831e-01,1.398121e-01,2.829355e-02,1.465149e-01,5.246109e-02,1.540513e-02,2.675761e-02,1.442204e-02,3.550465e-03"	1.049371	0.141326	-0.13689	-5515.270354	6
35	49	268-G275	B16	4049	0.802049	0.000003	0.000002	0.108915	0.000002	0.07776	0.000008	0.011259	0.000002	0.000012	0.08903	0.120178	0.000009	0.000006	0.000003	0.011261	0.000002	0.011263	0.104612	-0.015577	-5045.972545	70	-1	0.979913	"5.746183e-01,1.340754e-01,3.063141e-02,1.446278e-01,5.472281e-02,1.559104e-02,2.604182e-02,1.545098e-02,4.240521e-03"	1.035642	0.149345	-0.13985	-5593.164976	6
35	50	268-G275	B21	3828	0.894756	0	0	0.015478	0	0.052401	0	0.037364	0	0	0.089765	0.052843	0	0	0	0.037364	0	0.037364	0.071304	0.018461	-4848.892976	126	-1	0.926428	"5.582164e-01,1.548773e-01,2.690354e-02,1.386613e-01,6.214651e-02,1.353018e-02,2.544993e-02,1.511756e-02,5.097346e-03"	0.84242	0.165928	-0.095325	-5379.578387	9
35	51	268-G275	B17	4063	0.828253	0	0	0.080627	0	0.050963	0.003257	0.0369	0	0.002443	0.09112	0.117527	0.001629	0.001629	0	0.0369	0	0.0369	0.105952	-0.014832	-5084.176364	102	-1	0.983301	"5.710253e-01,1.377738e-01,3.069905e-02,1.450051e-01,5.631016e-02,1.306296e-02,2.855196e-02,1.335987e-02,4.211829e-03"	1.052226	0.152829	-0.147436	-5618.28288	6
35	52	268-G275	B11	4048	0.815334	0.000005	0	0.092529	0.000001	0.092131	0	0.000001	0	0.000003	0.092132	0.092531	0.000002	0	0	0.000001	0	0.000001	0.092334	-0.000199	-5078.334006	62	-1	0.979671	"5.656744e-01,1.473931e-01,2.695371e-02,1.446349e-01,5.404776e-02,1.522599e-02,2.658744e-02,1.469114e-02,4.791504e-03"	0.990626	0.143941	-0.123324	-5614.315254	6
35	53	268-G275	B20	4051	0.811438	0.000014	0	0.096576	0.000003	0.091967	0	0.000001	0.000002	0.00001	0.09197	0.096581	0.000006	0.000002	0.000003	0.000001	0.000002	0.000003	0.094284	-0.002304	-5031.076697	70	-1	0.980397	"5.710550e-01,1.424298e-01,2.649117e-02,1.456347e-01,5.192701e-02,1.701310e-02,2.659914e-02,1.268025e-02,6.169782e-03"	1.022403	0.140022	-0.128681	-5590.468599	6
35	54	268-G275	287-G13	3070	0.871936	0.000096	0	0.015063	0.022231	0.040305	0	0.050369	0	0.016722	0.090674	0.087663	0.01114	0	0.011116	0.050369	0	0.050369	0.100333	0.012621	-3860.31845	146	-1	0.742982	"5.700756e-01,1.470437e-01,2.384116e-02,1.385186e-01,5.903993e-02,1.667092e-02,2.523763e-02,1.240527e-02,7.167077e-03"	0.831281	0.162324	-0.0904	-4253.979973	9
35	55	268-G275	281-G11	3459	0.88187	0	0	0.024094	0	0.034551	0	0.059485	0	0	0.094036	0.083579	0	0	0	0.059485	0	0.059485	0.088807	0.005229	-4286.674796	94	-1	0.837125	"5.787055e-01,1.354892e-01,2.581469e-02,1.441318e-01,5.857277e-02,1.078473e-02,2.637472e-02,1.378235e-02,6.344233e-03"	0.891018	0.164356	-0.108717	-4746.744385	9
35	56	268-G275	281-G225	4058	0.867901	0.000129	0.000032	0.041852	0	0.042567	0	0.047519	0	0.000097	0.090086	0.08937	0.000048	0	0	0.047551	0	0.047551	0.089825	0.000358	-5022.262459	94	-1	0.982091	"5.759907e-01,1.362716e-01,2.766848e-02,1.410264e-01,6.097271e-02,1.278246e-02,2.770934e-02,1.289644e-02,4.681877e-03"	0.908239	0.170146	-0.117158	-5564.889303	6
36	37	B02	B06	3037	0.830581	0	0	0.074492	0.0135	0.059038	0	0.019596	0.002792	0.012918	0.081427	0.110381	0.009543	0.002792	0.009543	0.019596	0.002792	0.022389	0.102654	-0.007727	-3780.558015	138	-1	0.734995	"5.776483e-01,1.374336e-01,2.568685e-02,1.453204e-01,5.123527e-02,1.620469e-02,2.318275e-02,1.397732e-02,9.310775e-03"	0.953827	0.14161	-0.111948	-4229.340746	7
36	38	B02	281-G39	2882	0.824026	0.000003	0	0.09857	0	0.075566	0.000001	0.001832	0.000002	0.000004	0.0774	0.100404	0.000003	0.000002	0.000002	0.001832	0.000002	0.001834	0.088904	-0.011502	-3641.936154	82	-1	0.697483	"5.713158e-01,1.424462e-01,2.712056e-02,1.449012e-01,5.319931e-02,1.520771e-02,2.502830e-02,1.680764e-02,3.973296e-03"	0.980255	0.143197	-0.120017	-4025.61726	10
36	39	B02	B27	2100	0.888221	0.005971	0	0.022362	0	0.079679	0.003752	0.000015	0.000001	0.0058	0.083446	0.022377	0.003369	0.001876	0.000001	0.000015	0.000001	0.000015	0.057773	0.028658	-2701.911399	98	-1	0.508228	"5.594521e-01,1.561166e-01,1.954131e-02,1.408733e-01,6.169374e-02,1.414410e-02,2.546025e-02,1.588426e-02,6.834354e-03"	0.729435	0.165835	-0.062853	-2980.559967	9
36	40	B02	274-G89	3128	0.834141	0	0	0.093285	0	0.072497	0	0.000076	0.000001	0.000002	0.072574	0.093361	0.000001	0.000001	0.000001	0.000076	0.000001	0.000077	0.082968	-0.010394	-3929.712991	63	-1	0.757018	"5.642267e-01,1.509445e-01,2.686890e-02,1.479130e-01,4.998392e-02,1.538335e-02,2.403764e-02,1.475931e-02,5.882645e-03"	1.018458	0.131569	-0.120823	-4373.568834	7
36	41	B02	281-G118	3161	0.88666	0.000011	0	0.038672	0.000016	0.074634	0.000003	0.000002	0.000002	0.000022	0.074641	0.038692	0.000015	0.000004	0.00001	0.000002	0.000002	0.000004	0.056682	0.017981	-3955.718246	54	-1	0.765005	"5.652195e-01,1.526845e-01,2.271073e-02,1.401606e-01,6.014904e-02,1.400264e-02,2.195300e-02,1.724538e-02,5.874602e-03"	0.742551	0.163113	-0.065659	-4416.989327	7
36	42	B02	B13	3181	0.922335	0	0	0.000059	0	0.001136	0	0.076225	0.000245	0.000245	0.077605	0.076529	0.000245	0.000245	0.000245	0.076225	0.000245	0.07647	0.077067	0.000538	-3954.937869	126	-1	0.769845	"5.723653e-01,1.450921e-01,2.387742e-02,1.458769e-01,5.666192e-02,9.881698e-03,2.505878e-02,1.473865e-02,6.447324e-03"	0.863652	0.15544	-0.096081	-4386.010743	9
36	43	B02	B12	3177	0.816868	0.000041	0	0.103605	0.000001	0.079439	0	0.000045	0.000001	0.000022	0.079486	0.103652	0.000012	0.000001	0.000002	0.000045	0.000001	0.000046	0.091589	-0.012083	-4014.048884	51	-1	0.768877	"5.671198e-01,1.459253e-01,2.985687e-02,1.407519e-01,5.409040e-02,1.721433e-02,2.352840e-02,1.732481e-02,4.188197e-03"	0.986964	0.144394	-0.122684	-4455.495207	9
36	44	B02	B14	3175	0.83123	0.031338	0.000408	0.054325	0.003332	0.0758	0	0.003562	0.000006	0.018582	0.079368	0.061225	0.009711	0.000006	0.001672	0.003969	0.000006	0.003976	0.088039	0.010737	-3902.898213	110	-1	0.768393	"5.836863e-01,1.358604e-01,2.119826e-02,1.402772e-01,5.875541e-02,1.430254e-02,2.397341e-02,1.652041e-02,5.426010e-03"	0.768809	0.166856	-0.074417	-4356.137111	9
36	45	B02	B15	3177	0.82105	0.000038	0	0.101905	0.001483	0.058754	0	0.01677	0	0.001131	0.075524	0.120158	0.000751	0	0.000741	0.016771	0	0.016771	0.098602	-0.021576	-3974.459837	82	-1	0.768877	"5.773915e-01,1.391367e-01,2.539853e-02,1.394455e-01,5.510191e-02,1.823458e-02,2.631197e-02,1.246484e-02,6.514419e-03"	0.938452	0.15264	-0.115187	-4404.80004	10
36	46	B02	B19	3160	0.850196	0.000005	0	0.074902	0	0.058405	0.016492	0	0	0.012371	0.074897	0.074902	0.008247	0.008246	0	0	0	0	0.083148	-0.008248	-3977.389868	58	-1	0.764763	"5.658547e-01,1.490895e-01,2.592569e-02,1.445789e-01,5.500552e-02,1.373108e-02,2.211959e-02,1.707301e-02,6.621971e-03"	0.873463	0.147659	-0.094561	-4420.453621	7
36	47	B02	B23	3167	0.821611	0.000012	0.000001	0.097959	0	0.06362	0.015085	0.001707	0.000005	0.011326	0.080416	0.099671	0.007551	0.007548	0.000005	0.001707	0.000005	0.001712	0.097593	-0.01717	-3938.064904	86	-1	0.766457	"5.759099e-01,1.386566e-01,2.637888e-02,1.489115e-01,5.115678e-02,1.282407e-02,2.145504e-02,1.848610e-02,6.221095e-03"	0.935046	0.139501	-0.105679	-4366.805287	7
36	48	B02	B18	3165	0.864416	0.000003	0	0.060207	0	0.000371	0.025677	0.049325	0	0.01926	0.075374	0.109533	0.01284	0.012839	0.000001	0.049325	0	0.049326	0.105293	-0.029918	-3921.791692	134	-1	0.765973	"5.803600e-01,1.335217e-01,2.748344e-02,1.460264e-01,5.313474e-02,1.397004e-02,2.462324e-02,1.465054e-02,6.229932e-03"	0.980652	0.147484	-0.123248	-4350.707866	9
36	49	B02	B16	3172	0.824922	0	0	0.093219	0	0.048072	0	0.033788	0	0	0.081859	0.127006	0	0	0	0.033788	0	0.033788	0.104433	-0.022573	-3952.331777	83	-1	0.767667	"5.745919e-01,1.397349e-01,2.825612e-02,1.463217e-01,4.997320e-02,1.513512e-02,2.560032e-02,1.225686e-02,8.129805e-03"	1.077706	0.136054	-0.139672	-4403.389158	10
36	50	B02	B21	3028	0.86964	0.000001	0	0.050862	0.000001	0.062968	0	0.016528	0.000002	0.000003	0.079497	0.067391	0.000002	0.000002	0.000002	0.016528	0.000002	0.016529	0.073445	0.006053	-3847.629599	130	-1	0.732817	"5.641439e-01,1.490844e-01,2.792767e-02,1.401657e-01,6.121960e-02,1.175219e-02,2.123157e-02,1.818628e-02,6.288609e-03"	0.802998	0.166201	-0.084005	-4265.798549	7
36	51	B02	B17	3184	0.7567	0.042483	0.000002	0.12476	0.000033	0.075973	0.000007	0.000043	0	0.021273	0.076023	0.124836	0.010642	0.000003	0.000017	0.000044	0	0.000044	0.121692	-0.024393	-3985.714002	62	-1	0.770571	"5.814790e-01,1.325360e-01,2.723115e-02,1.385308e-01,5.754579e-02,1.717273e-02,2.253053e-02,1.713598e-02,5.838032e-03"	0.864732	0.162038	-0.099836	-4408.583062	9
36	52	B02	B11	3168	0.833387	0.000001	0	0.090045	0	0.060169	0	0.016395	0.000002	0.000003	0.076566	0.106442	0.000002	0.000002	0.000002	0.016395	0.000002	0.016397	0.091505	-0.014938	-3979.668635	62	-1	0.766699	"5.730851e-01,1.413835e-01,2.708249e-02,1.407129e-01,5.633959e-02,1.565323e-02,2.606695e-02,1.436251e-02,5.313731e-03"	0.943376	0.154244	-0.117609	-4418.863664	6
36	53	B02	B20	3178	0.836644	0.000001	0	0.086538	0	0.058818	0	0.017998	0	0.000001	0.076817	0.104536	0.000001	0	0	0.017998	0	0.017998	0.090677	-0.01386	-3955.502961	78	-1	0.769119	"5.747942e-01,1.399173e-01,2.611170e-02,1.442281e-01,5.248056e-02,1.643839e-02,2.760806e-02,1.202446e-02,6.397151e-03"	1.023613	0.143261	-0.131616	-4414.061865	9
36	54	B02	287-G13	2551	0.891109	0	0	0.021796	0	0.020444	0.001894	0.064756	0	0.001421	0.087094	0.086553	0.000947	0.000947	0	0.064756	0	0.064756	0.087771	-0.000676	-3221.137611	138	-1	0.617377	"5.645974e-01,1.465721e-01,2.586734e-02,1.443398e-01,5.795030e-02,1.173166e-02,2.894859e-02,1.176038e-02,8.232414e-03"	0.945913	0.156953	-0.120105	-3580.195628	7
36	55	B02	281-G11	2881	0.886433	0	0	0.035884	0	0.032028	0.000013	0.045642	0	0.00001	0.077683	0.081526	0.000007	0.000007	0	0.045642	0	0.045642	0.079611	-0.001928	-3584.361984	150	-1	0.697241	"5.765746e-01,1.391570e-01,2.677569e-02,1.501351e-01,5.296945e-02,1.025068e-02,2.344518e-02,1.487422e-02,5.818126e-03"	0.94811	0.145266	-0.112934	-3977.848648	9
36	56	B02	281-G225	3178	0.828382	0.00135	0.00057	0.078992	0.008435	0.06631	0.01264	0.003321	0	0.017052	0.082271	0.090748	0.01116	0.00632	0.004218	0.003891	0	0.003891	0.098292	-0.006341	-3950.826046	202	-1	0.769119	"5.841340e-01,1.350491e-01,2.264787e-02,1.386475e-01,5.799444e-02,1.522340e-02,2.363828e-02,1.707754e-02,5.587822e-03"	0.798114	0.164624	-0.081941	-4367.400448	9
37	38	B06	281-G39	3461	0.842029	0.000001	0	0.067261	0.003851	0.061973	0	0.024886	0	0.002889	0.086859	0.095997	0.001926	0	0.001925	0.024886	0	0.024886	0.093354	-0.002644	-4284.385767	70	-1	0.837609	"5.816910e-01,1.434121e-01,2.461663e-02,1.342057e-01,5.305190e-02,1.577709e-02,2.696467e-02,1.436204e-02,5.918854e-03"	0.97228	0.147638	-0.121081	-4795.801527	9
37	39	B06	B27	2341	0.913159	0	0.000001	0	0	0.042679	0	0.044161	0	0.000001	0.08684	0.044161	0.000001	0	0	0.044162	0	0.044162	0.065502	0.021339	-2942.650148	70	-1	0.566554	"5.669420e-01,1.518045e-01,2.412170e-02,1.361399e-01,6.237334e-02,8.289977e-03,2.669044e-02,1.573059e-02,7.907612e-03"	0.814645	0.171933	-0.089878	-3283.729158	7
37	40	B06	274-G89	3789	0.837142	0.000027	0	0.0836	0	0.06683	0.00001	0.012389	0.000002	0.000023	0.07923	0.095991	0.000013	0.000007	0.000002	0.012389	0.000002	0.01239	0.087629	-0.008385	-4724.873215	71	-1	0.916989	"5.742026e-01,1.436295e-01,2.919899e-02,1.366467e-01,5.441235e-02,1.509216e-02,2.440794e-02,1.727723e-02,5.132501e-03"	0.985198	0.148565	-0.125279	-5284.014855	9
