a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
23	33	281-G23	P18	5087	0.890439	0	0	0.005888	0	0.103159	0	0.00051	0.000004	0.000004	0.103673	0.006402	0.000004	0.000004	0.000004	0.00051	0.000004	0.000514	0.055038	0.048636	-6281.345748	82	-1	0.965275	"5.672183e-01,1.590583e-01,2.005065e-02,1.316958e-01,6.098354e-02,1.395690e-02,2.668931e-02,1.608467e-02,4.262539e-03"	0.766436	0.165926	-0.073395	-7040.295493	9
23	34	281-G23	P13	5093	0.806446	0.020318	0.000326	0.060963	0.004402	0.101138	0	0.006405	0.000002	0.013789	0.107545	0.071772	0.007446	0.000002	0.002203	0.006731	0.000002	0.006733	0.102345	0.020088	-6331.030856	62	-1	0.966414	"5.803899e-01,1.434196e-01,2.187357e-02,1.326101e-01,5.695806e-02,1.696802e-02,2.587701e-02,1.571303e-02,6.190614e-03"	0.838346	0.159787	-0.091199	-7013.506645	6
23	35	281-G23	281-G24	4555	0.860287	0	0	0.037492	0	0.076939	0	0.023973	0.001309	0.001309	0.102221	0.062774	0.001309	0.001309	0.001309	0.023973	0.001309	0.025282	0.082497	0.019724	-5754.274367	98	-1	0.864326	"5.657866e-01,1.531583e-01,2.709238e-02,1.361102e-01,5.695963e-02,1.410341e-02,2.638459e-02,1.540177e-02,5.003123e-03"	0.938857	0.153014	-0.115542	-6396.621066	7
23	36	281-G23	281-G25	4030	0.847627	0.036043	0.003297	0.007154	0	0.053215	0	0.052664	0	0.021318	0.105879	0.059818	0.010659	0	0	0.055961	0	0.055961	0.104167	0.02303	-5031.59565	94	-1	0.764706	"5.806904e-01,1.425047e-01,2.720427e-02,1.255870e-01,6.583345e-02,1.249286e-02,2.283906e-02,1.724881e-02,5.599453e-03"	0.760151	0.189244	-0.079751	-5594.663222	9
23	37	281-G23	281-G29	3144	0.841747	0.000012	0	0.052442	0.000001	0.105177	0.000003	0.000023	0.000595	0.000604	0.105798	0.053061	0.0006	0.000596	0.000595	0.000023	0.000595	0.000617	0.079438	0.026367	-3896.300179	78	-1	0.596584	"5.820492e-01,1.442285e-01,2.206226e-02,1.405529e-01,5.162847e-02,1.277239e-02,2.341385e-02,1.722199e-02,6.070384e-03"	0.880834	0.143312	-0.094069	-4348.173709	9
23	38	281-G23	Y03	4983	0.802768	0.000847	0.000016	0.092363	0	0.101257	0	0.000479	0.002269	0.002709	0.104005	0.095111	0.002489	0.002269	0.002269	0.000495	0.002269	0.002764	0.099998	0.004447	-6259.9391	86	-1	0.945541	"5.751348e-01,1.438587e-01,2.732426e-02,1.350387e-01,5.552628e-02,1.605371e-02,2.375553e-02,1.728364e-02,6.024429e-03"	0.919921	0.152833	-0.110169	-6936.897566	9
23	39	281-G23	281-G34	4967	0.846647	0.000002	0	0.045749	0.000002	0.077026	0	0.030573	0	0.000003	0.1076	0.076324	0.000002	0	0.000001	0.030573	0	0.030573	0.091964	0.015639	-6189.397629	78	-1	0.942505	"5.766234e-01,1.413557e-01,2.926306e-02,1.302097e-01,5.951447e-02,1.585377e-02,2.555474e-02,1.683221e-02,4.792980e-03"	0.921083	0.165747	-0.118411	-6956.07086	9
23	40	281-G23	281-G56	5029	0.873973	0	0	0.01331	0.007622	0.075248	0	0.029846	0	0.005717	0.105095	0.050778	0.003811	0	0.003811	0.029846	0	0.029846	0.081748	0.030969	-6255.560295	130	-1	0.954269	"5.719251e-01,1.507210e-01,2.388043e-02,1.305912e-01,6.070755e-02,1.502356e-02,2.575730e-02,1.368350e-02,7.710416e-03"	0.817653	0.168793	-0.089395	-6998.665927	6
23	41	281-G23	281-G55	4542	0.86279	0.00052	0	0.033116	0.004145	0.093621	0	0.000543	0.005266	0.008634	0.099429	0.04307	0.007468	0.005266	0.007338	0.000543	0.005266	0.005809	0.073582	0.030252	-5706.528822	94	-1	0.86186	"5.699741e-01,1.521476e-01,2.361323e-02,1.301637e-01,5.976979e-02,1.752354e-02,2.235148e-02,1.838739e-02,6.069266e-03"	0.769029	0.164118	-0.073464	-6378.887837	9
23	42	281-G23	281-G27	5087	0.839916	0.000043	0	0.053629	0	0.086583	0.000033	0.019796	0	0.000046	0.106412	0.073425	0.000027	0.000016	0	0.019796	0	0.019796	0.089957	0.016477	-6309.83952	62	-1	0.965275	"5.743173e-01,1.456194e-01,2.614701e-02,1.337820e-01,5.934438e-02,1.331540e-02,2.566636e-02,1.636060e-02,5.447558e-03"	0.873097	0.164439	-0.10352	-7016.767778	6
23	43	281-G23	274-G13	3128	0.87	0	0	0.014703	0	0.045415	0	0.069882	0	0	0.115297	0.084585	0	0	0	0.069882	0	0.069882	0.099941	0.015356	-3948.751005	90	-1	0.593548	"5.773833e-01,1.466571e-01,2.610813e-02,1.297168e-01,5.911615e-02,1.430250e-02,2.830205e-02,1.164309e-02,6.770857e-03"	0.920395	0.165717	-0.118188	-4394.293191	7
23	44	281-G23	281-G22	4730	0.835825	0	0	0.051638	0	0.091982	0	0.020555	0	0	0.112537	0.072192	0	0	0	0.020555	0	0.020555	0.092365	0.020172	-5951.803536	74	-1	0.897533	"5.735390e-01,1.473076e-01,2.617525e-02,1.328467e-01,5.742347e-02,1.471387e-02,2.596339e-02,1.596474e-02,6.065968e-03"	0.907967	0.158204	-0.110068	-6617.190409	9
23	45	281-G23	281-G33	4942	0.864069	0.000002	0	0.037528	0	0.082567	0	0.015834	0	0.000001	0.098401	0.053362	0.000001	0	0	0.015834	0	0.015834	0.075883	0.02252	-6130.682035	58	-1	0.937761	"5.723517e-01,1.508038e-01,2.310246e-02,1.347551e-01,5.827780e-02,1.413329e-02,2.674881e-02,1.469157e-02,5.135500e-03"	0.855408	0.160001	-0.096127	-6825.556543	6
23	46	281-G23	274-G14	5077	0.807835	0	0	0.086338	0	0.087719	0.004219	0.013589	0.0003	0.003464	0.105827	0.100227	0.002409	0.002409	0.0003	0.013589	0.0003	0.013889	0.105136	0.00069	-6286.51864	82	-1	0.963378	"5.769210e-01,1.400310e-01,2.860760e-02,1.376952e-01,5.320254e-02,1.564145e-02,2.530424e-02,1.614219e-02,6.454688e-03"	1.013332	0.146393	-0.131328	-7047.379399	9
23	47	281-G23	261-G23	5096	0.833677	0.008899	0.000322	0.041097	0.014096	0.064818	0.000035	0.037055	0.000002	0.015372	0.10191	0.09225	0.009453	0.00002	0.00705	0.037376	0.000002	0.037378	0.108916	0.011861	-6255.440252	58	-1	0.966983	"5.882571e-01,1.337039e-01,2.388655e-02,1.330924e-01,5.777384e-02,1.635737e-02,2.570455e-02,1.556301e-02,5.661314e-03"	0.858366	0.16587	-0.099956	-6943.23927	6
23	48	281-G23	281-G28	4674	0.818353	0.001875	0	0.074876	0	0.101485	0.002345	0.001064	0.000001	0.002698	0.104895	0.075941	0.001643	0.001174	0.000001	0.001064	0.000001	0.001065	0.092529	0.013304	-5955.88113	102	-1	0.886907	"5.708729e-01,1.480859e-01,2.602236e-02,1.335120e-01,5.939351e-02,1.491452e-02,2.645624e-02,1.549017e-02,5.252329e-03"	0.883575	0.162954	-0.105768	-6550.498493	7
23	49	281-G23	268-G250	5084	0.827686	0.000007	0	0.064904	0.000001	0.092387	0	0.015015	0	0.000005	0.107402	0.07992	0.000003	0	0.000001	0.015015	0	0.015015	0.093666	0.013741	-6406.037951	62	-1	0.964706	"5.641009e-01,1.537682e-01,2.763148e-02,1.361105e-01,5.467846e-02,1.567625e-02,2.605664e-02,1.544673e-02,6.530839e-03"	0.981888	0.14593	-0.122451	-7132.494321	6
23	50	281-G23	Y05	4281	0.892145	0.000006	0	0.00272	0.000035	0.100241	0.000012	0.000004	0.004836	0.004875	0.105094	0.007595	0.004862	0.004843	0.004854	0.000004	0.004836	0.004841	0.056372	0.048761	-5366.888433	54	-1	0.812334	"5.657084e-01,1.608663e-01,1.843578e-02,1.350330e-01,5.727466e-02,1.514590e-02,2.390879e-02,1.742594e-02,6.201310e-03"	0.739325	0.154456	-0.061881	-5994.293283	9
23	51	281-G23	Y09	5060	0.89071	0.000093	0.000153	0.000346	0.00325	0.032894	0	0.072554	0	0.002637	0.105448	0.07615	0.001725	0	0.001625	0.072707	0	0.072707	0.092623	0.016274	-6215.212539	574	-1	0.960152	"5.823507e-01,1.392150e-01,2.550401e-02,1.327793e-01,6.135053e-02,1.181460e-02,2.458697e-02,1.402541e-02,8.373404e-03"	0.816472	0.176332	-0.092338	-6943.763281	6
23	52	281-G23	Y04	4758	0.86314	0	0	0.029734	0	0.081332	0	0.025795	0	0	0.107126	0.055529	0	0	0	0.025795	0	0.025795	0.081327	0.025799	-5944.628557	78	-1	0.902846	"5.671693e-01,1.566951e-01,2.522738e-02,1.307836e-01,5.813068e-02,1.444439e-02,2.946800e-02,1.285122e-02,5.230265e-03"	0.940904	0.157335	-0.118923	-6646.259638	6
23	53	281-G23	Y01	4969	0.864056	0.000006	0	0.029485	0	0.075147	0	0.029849	0.001456	0.001459	0.106452	0.06079	0.001458	0.001456	0.001456	0.029849	0.001456	0.031305	0.083624	0.022831	-6225.196477	74	-1	0.942884	"5.698633e-01,1.506292e-01,2.611548e-02,1.339072e-01,5.894546e-02,1.340778e-02,2.477624e-02,1.653389e-02,5.821486e-03"	0.86337	0.161331	-0.099077	-6913.947688	6
23	54	281-G23	Y07	4732	0.889133	0	0	0.006397	0	0.100689	0	0.000281	0.003499	0.003499	0.104469	0.010178	0.003499	0.003499	0.003499	0.000281	0.003499	0.00378	0.057323	0.047146	-5824.815734	82	-1	0.897913	"5.759548e-01,1.516647e-01,1.789871e-02,1.354423e-01,5.828837e-02,1.276986e-02,2.547673e-02,1.695073e-02,5.553897e-03"	0.744153	0.161821	-0.065672	-6519.764426	9
23	55	281-G23	Y02	5060	0.846031	0.000041	0	0.050319	0	0.050218	0	0.053391	0	0.00002	0.103609	0.10371	0.00001	0	0	0.053391	0	0.053391	0.10368	-0.00005	-6333.064377	82	-1	0.960152	"5.775087e-01,1.381872e-01,2.985277e-02,1.333416e-01,5.900116e-02,1.481742e-02,2.609530e-02,1.532314e-02,5.872662e-03"	0.948254	0.164984	-0.126039	-7054.288664	9
23	56	281-G23	Y06	4599	0.855906	0	0	0.037993	0	0.071316	0.006269	0.028442	0.000075	0.004777	0.106101	0.06651	0.003209	0.003209	0.000075	0.028442	0.000075	0.028517	0.08944	0.016661	-5673.148605	146	-1	0.872676	"5.809533e-01,1.448616e-01,2.454647e-02,1.372033e-01,5.417978e-02,1.197609e-02,2.547513e-02,1.530152e-02,5.502775e-03"	0.923252	0.150766	-0.109799	-6324.822078	9
23	57	281-G23	274-G21	4841	0.89802	0	0	0.000001	0	0.094566	0	0.00741	0.000002	0.000002	0.101978	0.007414	0.000002	0.000002	0.000002	0.00741	0.000002	0.007412	0.054696	0.047282	-5984.379469	74	-1	0.918596	"5.692706e-01,1.546191e-01,2.223240e-02,1.338865e-01,6.384398e-02,9.228520e-03,2.795918e-02,1.590847e-02,3.051221e-03"	0.78616	0.175475	-0.082793	-6706.060046	7
23	58	281-G23	Y10	4644	0.876871	0.000024	0.000001	0.023971	0	0.055987	0	0.043146	0	0.000012	0.099134	0.067117	0.000006	0	0	0.043147	0	0.043147	0.083138	0.016008	-5862.886846	82	-1	0.881214	"5.706425e-01,1.461431e-01,2.581996e-02,1.326110e-01,6.183957e-02,1.438382e-02,2.648860e-02,1.630346e-02,5.768070e-03"	0.845875	0.170946	-0.098766	-6527.172306	7
23	59	281-G23	Y15	2997	0.827853	0	0	0.071389	0	0.050247	0.006898	0.043613	0	0.005174	0.100758	0.115002	0.003449	0.003449	0	0.043613	0	0.043613	0.111329	-0.010571	-3881.532648	94	-1	0.568691	"5.651347e-01,1.461818e-01,3.143410e-02,1.366267e-01,5.771302e-02,1.551709e-02,2.511908e-02,1.453322e-02,7.740281e-03"	0.979903	0.156229	-0.129338	-4283.046799	7
23	60	281-G23	Y18	5061	0.822501	0	0	0.072831	0	0.052103	0	0.052565	0	0	0.104668	0.125396	0	0	0	0.052565	0	0.052565	0.115032	-0.010364	-6351.290888	122	-1	0.960342	"5.757328e-01,1.397281e-01,3.092862e-02,1.318630e-01,5.787901e-02,1.662050e-02,2.609963e-02,1.522897e-02,5.919288e-03"	0.985301	0.160566	-0.134012	-7069.206319	9
23	61	281-G23	Y14	3704	0.83368	0	0	0.068252	0.001863	0.091124	0	0.000432	0.004647	0.006045	0.096204	0.075195	0.005579	0.004647	0.005579	0.000432	0.004647	0.00508	0.086631	0.011436	-4629.287889	102	-1	0.702846	"5.724008e-01,1.543940e-01,2.527089e-02,1.357852e-01,5.268925e-02,1.587740e-02,2.525288e-02,1.361521e-02,4.714350e-03"	0.958901	0.142328	-0.113771	-5141.117436	9
23	62	281-G23	Y11	4934	0.817236	0.000006	0	0.078878	0.000001	0.09397	0	0.006999	0.00291	0.002914	0.103879	0.088789	0.002912	0.00291	0.00291	0.006999	0.00291	0.009909	0.096337	0.007546	-6175.348998	78	-1	0.936243	"5.751816e-01,1.459467e-01,2.468527e-02,1.381180e-01,5.366708e-02,1.533557e-02,2.596567e-02,1.449228e-02,6.607959e-03"	0.943799	0.147217	-0.113086	-6843.64081	6
23	63	281-G23	Y17	4711	0.860113	0	0	0.034357	0	0.088093	0	0.017437	0	0	0.10553	0.051793	0	0	0	0.017437	0	0.017437	0.078662	0.026868	-5972.434192	78	-1	0.893928	"5.604210e-01,1.587919e-01,2.730145e-02,1.320297e-01,6.046328e-02,1.463020e-02,2.568463e-02,1.584155e-02,4.836273e-03"	0.876335	0.161546	-0.10291	-6647.280593	9
23	64	281-G23	Y12	4926	0.836168	0.000013	0	0.065463	0	0.091672	0	0.006453	0.000231	0.000237	0.098356	0.072146	0.000234	0.000231	0.000231	0.006453	0.000231	0.006684	0.085258	0.013105	-6063.655279	74	-1	0.934725	"5.798673e-01,1.398445e-01,2.675785e-02,1.367175e-01,5.602784e-02,1.495102e-02,2.449054e-02,1.775518e-02,3.588343e-03"	0.914695	0.15541	-0.110293	-6819.482303	6
23	65	281-G23	Y16	4986	0.82824	0.002221	0.000002	0.067662	0	0.091734	0	0.01014	0	0.001113	0.101874	0.077803	0.000556	0	0	0.010142	0	0.010142	0.090951	0.012036	-6164.455975	90	-1	0.94611	"5.786858e-01,1.409228e-01,2.551598e-02,1.335861e-01,5.852659e-02,1.580169e-02,2.469791e-02,1.606813e-02,6.194949e-03"	0.857967	0.164127	-0.098956	-6900.86487	6
23	66	281-G23	281-G59	5092	0.835036	0	0	0.060395	0	0.067408	0	0.037078	0.000083	0.000083	0.104569	0.097556	0.000083	0.000083	0.000083	0.037078	0.000083	0.037161	0.101063	0.003506	-6273.452476	74	-1	0.966224	"5.816802e-01,1.367100e-01,2.792511e-02,1.362150e-01,5.673202e-02,1.359865e-02,2.634503e-02,1.648424e-02,4.309728e-03"	0.956605	0.15879	-0.124398	-6999.095453	6
23	67	281-G23	Y22	5053	0.836665	0	0	0.060904	0	0.070164	0	0.032267	0	0	0.102431	0.093172	0	0	0	0.032267	0	0.032267	0.097801	0.00463	-6460.670786	102	-1	0.958824	"5.606818e-01,1.537089e-01,3.219081e-02,1.341657e-01,5.663069e-02,1.608888e-02,2.686780e-02,1.502659e-02,4.638804e-03"	1.042873	0.149797	-0.142247	-7149.148382	6
23	68	281-G23	Y23	4885	0.885178	0	0	0.019183	0	0.067704	0.005263	0.022672	0	0.003947	0.095639	0.041854	0.002632	0.002632	0	0.022672	0	0.022672	0.071378	0.024261	-6034.576151	126	-1	0.926945	"5.758578e-01,1.463412e-01,2.110991e-02,1.381314e-01,5.908012e-02,1.259292e-02,2.584362e-02,1.655688e-02,4.486137e-03"	0.794743	0.163849	-0.080658	-6696.510111	8
23	69	281-G23	Y24	4052	0.881886	0.000025	0	0.027876	0	0.079419	0	0.007372	0.003422	0.003435	0.090214	0.038671	0.003428	0.003422	0.003422	0.007372	0.003422	0.010794	0.064454	0.025771	-5109.887869	90	-1	0.76888	"5.659219e-01,1.555517e-01,2.121891e-02,1.308135e-01,6.372265e-02,1.666637e-02,2.571381e-02,1.601469e-02,4.376520e-03"	0.736515	0.174116	-0.06751	-5702.546019	7
23	70	281-G23	Y29	5000	0.874306	0.000882	0.005647	0.009576	0	0.065702	0	0.043887	0	0.006088	0.109589	0.053463	0.003044	0	0	0.049534	0	0.049534	0.087614	0.028063	-6187.63358	142	-1	0.948767	"5.792413e-01,1.377177e-01,2.686821e-02,1.289786e-01,6.474828e-02,1.375875e-02,2.535163e-02,1.803409e-02,5.301394e-03"	0.806505	0.184621	-0.09274	-6950.513494	6
23	71	281-G23	Y28	4937	0.867854	0.000125	0	0.025006	0.000007	0.071054	0	0.035954	0	0.000068	0.107008	0.060968	0.000035	0	0.000004	0.035954	0	0.035954	0.084054	0.023024	-6041.414731	86	-1	0.936812	"5.864870e-01,1.387412e-01,2.323998e-02,1.284741e-01,5.941061e-02,1.636244e-02,2.539653e-02,1.584937e-02,6.038763e-03"	0.81865	0.170689	-0.090526	-6785.840701	6
23	72	281-G23	Y25	5088	0.828318	0.000057	0	0.067319	0.000029	0.089753	0	0.011298	0.003224	0.003275	0.104276	0.081871	0.003253	0.003224	0.003239	0.011298	0.003224	0.014522	0.093117	0.011217	-6354.499815	50	-1	0.965465	"5.740429e-01,1.469808e-01,2.513533e-02,1.343953e-01,5.571544e-02,1.633948e-02,2.645070e-02,1.522811e-02,5.711958e-03"	0.925884	0.152842	-0.111827	-7060.415186	6
23	73	281-G23	Y26	4909	0.886623	0	0	0.011447	0	0.046666	0	0.055263	0	0	0.101929	0.066711	0	0	0	0.055263	0	0.055263	0.08432	0.017609	-6019.430722	90	-1	0.931499	"5.798911e-01,1.401674e-01,2.653095e-02,1.368911e-01,5.761430e-02,1.246688e-02,2.560339e-02,1.430140e-02,6.533483e-03"	0.904885	0.161856	-0.111332	-6753.551355	9
23	74	281-G23	Y20	5097	0.810372	0.000091	0	0.083983	0	0.072562	0	0.032993	0	0.000045	0.105554	0.116975	0.000023	0	0	0.032993	0	0.032993	0.11131	-0.005711	-6306.650399	70	-1	0.967173	"5.844821e-01,1.346895e-01,2.649331e-02,1.331229e-01,5.659740e-02,1.707703e-02,2.694774e-02,1.530157e-02,5.288425e-03"	0.944232	0.160046	-0.121641	-7012.497352	6
23	75	281-G23	Y30	4986	0.872099	0	0	0.026354	0	0.080817	0	0.019683	0.001047	0.001047	0.101546	0.047084	0.001047	0.001047	0.001047	0.019683	0.001047	0.020729	0.074315	0.027231	-6094.429952	114	-1	0.94611	"5.825189e-01,1.429312e-01,2.091718e-02,1.345583e-01,5.682422e-02,1.549159e-02,2.862175e-02,1.449337e-02,3.643495e-03"	0.871792	0.159166	-0.100336	-6803.127904	7
23	76	281-G23	281-G74	5012	0.887678	0	0	0.007638	0	0.104626	0	0.000056	0.000001	0.000001	0.104683	0.007695	0.000001	0.000001	0.000001	0.000056	0.000001	0.000057	0.056189	0.048494	-6187.020168	74	-1	0.951044	"5.690986e-01,1.599726e-01,1.862598e-02,1.314400e-01,6.054586e-02,1.382121e-02,2.608946e-02,1.641832e-02,3.987858e-03"	0.738538	0.16526	-0.065241	-6898.629234	7
23	77	281-G23	281-G63	5066	0.872869	0.000008	0	0.017901	0.003198	0.106015	0	0.000007	0	0.002403	0.106023	0.021107	0.001601	0	0.001599	0.000007	0	0.000007	0.065168	0.044057	-6255.978654	74	-1	0.96129	"5.714282e-01,1.543179e-01,1.967284e-02,1.329466e-01,5.883377e-02,1.498811e-02,2.823020e-02,1.551720e-02,4.065172e-03"	0.81421	0.160892	-0.084908	-7020.233729	6
23	78	281-G23	287-G36	4190	0.845488	0.000028	0	0.045845	0	0.08534	0	0.023299	0	0.000014	0.10864	0.069144	0.000007	0	0	0.023299	0	0.023299	0.088906	0.019748	-5214.540788	90	-1	0.795066	"5.790123e-01,1.401652e-01,2.448896e-02,1.367391e-01,5.714118e-02,1.402182e-02,2.465600e-02,1.814747e-02,5.627934e-03"	0.860062	0.159515	-0.097197	-5800.390772	9
24	25	281-G184	281-G26	3382	0.910938	0.000093	0.011407	0.000003	0.000004	0.074083	0.000016	0.003456	0	0.011468	0.077556	0.003463	0.005737	0.000008	0.000002	0.014863	0	0.014863	0.051972	0.03704	-4225.923926	74	-1	0.641746	"5.621872e-01,1.561866e-01,1.996828e-02,1.328243e-01,6.840423e-02,1.439580e-02,2.348164e-02,1.705790e-02,5.494007e-03"	0.635193	0.187968	-0.040448	-4747.454329	7
24	26	281-G184	Y08	5135	0.866348	0	0	0.042813	0	0.063594	0	0.025934	0.001311	0.001311	0.090839	0.070057	0.001311	0.001311	0.001311	0.025934	0.001311	0.027244	0.080448	0.010391	-6345.170913	134	-1	0.974383	"5.664436e-01,1.441425e-01,2.406213e-02,1.430534e-01,5.651676e-02,1.621494e-02,2.811589e-02,1.591543e-02,5.535286e-03"	0.923231	0.152129	-0.110647	-7171.143145	6
24	27	281-G184	281-G121	5168	0.903523	0.00005	0	0.000072	0.004099	0.046129	0.003815	0.042312	0	0.005961	0.092256	0.046483	0.00397	0.001908	0.002049	0.042312	0	0.042312	0.073352	0.023029	-6293.936059	98	-1	0.980645	"5.773423e-01,1.348818e-01,2.238012e-02,1.366802e-01,6.692583e-02,1.237638e-02,2.810267e-02,1.523073e-02,6.079974e-03"	0.75431	0.191407	-0.07861	-7115.96448	6
24	28	281-G184	281-G141	5174	0.909138	0	0	0.000024	0	0.021514	0	0.069324	0	0	0.090838	0.069348	0	0	0	0.069324	0	0.069324	0.080093	0.010745	-6415.58896	86	-1	0.981784	"5.677893e-01,1.418689e-01,2.521940e-02,1.383695e-01,6.402006e-02,1.318710e-02,2.939576e-02,1.391262e-02,6.237286e-03"	0.853094	0.176874	-0.103841	-7211.987965	6
24	29	281-G184	P2	5167	0.867961	0.000081	0	0.037281	0.005601	0.050376	0.006894	0.031806	0	0.009412	0.089076	0.074688	0.006268	0.003447	0.002801	0.031806	0	0.031806	0.08817	0.006547	-6504.131626	118	-1	0.980455	"5.639162e-01,1.454417e-01,2.517616e-02,1.412892e-01,6.143474e-02,1.363146e-02,2.423553e-02,1.666280e-02,8.212215e-03"	0.804296	0.167654	-0.084995	-7240.554315	6
24	30	281-G184	P12	5161	0.911424	0	0	0.000037	0	0.030508	0	0.058032	0	0	0.088539	0.058068	0	0	0	0.058032	0	0.058032	0.073304	0.015236	-6292.079368	86	-1	0.979317	"5.732331e-01,1.373483e-01,2.366776e-02,1.397534e-01,6.327948e-02,1.382052e-02,3.036571e-02,1.369100e-02,4.840715e-03"	0.853886	0.17644	-0.103874	-7125.394704	6
24	31	281-G184	P21	5167	0.855813	0	0	0.052575	0	0.089893	0.001718	0	0	0.001289	0.091612	0.052575	0.000859	0.000859	0	0	0	0	0.072953	0.018659	-6373.87251	70	-1	0.980455	"5.692469e-01,1.436092e-01,2.149466e-02,1.440539e-01,5.584457e-02,1.675167e-02,2.448331e-02,2.047112e-02,4.044763e-03"	0.82332	0.15058	-0.082715	-7154.365573	9
24	32	281-G184	P20	5169	0.848854	0	0	0.058349	0	0.046444	0	0.046353	0	0	0.092797	0.104702	0	0	0	0.046353	0	0.046353	0.098749	-0.005953	-6416.349918	70	-1	0.980835	"5.686869e-01,1.373795e-01,2.836895e-02,1.429433e-01,5.773367e-02,1.514019e-02,2.761109e-02,1.503748e-02,7.098817e-03"	0.969626	0.157535	-0.127302	-7226.389353	6
24	33	281-G184	P18	5168	0.908894	0	0.000727	0	0	0.072693	0	0.017308	0.000378	0.001105	0.090379	0.017686	0.000742	0.000378	0.000378	0.018035	0.000378	0.018413	0.05476	0.036346	-6396.128941	86	-1	0.980645	"5.641653e-01,1.502334e-01,1.900216e-02,1.343501e-01,6.867352e-02,1.373852e-02,2.730334e-02,1.699982e-02,5.533766e-03"	0.674285	0.189901	-0.052881	-7204.193649	6
24	34	281-G184	P13	5169	0.871921	0	0	0.022169	0.016098	0.059605	0	0.028982	0.001224	0.013298	0.089811	0.068474	0.009274	0.001224	0.009274	0.028982	0.001224	0.030206	0.087192	0.018718	-6428.336257	102	-1	0.980835	"5.688082e-01,1.434967e-01,2.178270e-02,1.393932e-01,6.079549e-02,1.648581e-02,2.927023e-02,1.328188e-02,6.685815e-03"	0.839749	0.167154	-0.095131	-7189.340472	6
24	35	281-G184	281-G24	4606	0.846604	0	0	0.053702	0.003572	0.088571	0	0.007551	0	0.002679	0.096122	0.064825	0.001786	0	0.001786	0.007551	0	0.007551	0.082259	0.017434	-5802.749929	94	-1	0.874004	"5.650404e-01,1.457203e-01,2.570885e-02,1.361153e-01,6.361686e-02,1.443608e-02,2.766644e-02,1.613741e-02,5.558410e-03"	0.839012	0.173919	-0.098111	-6486.598015	9
24	36	281-G184	281-G25	4042	0.877546	0.000023	0	0.034961	0.000001	0.066695	0	0.020775	0	0.000013	0.08747	0.055737	0.000007	0	0.000001	0.020775	0	0.020775	0.071615	0.015867	-5060.213114	90	-1	0.766983	"5.672687e-01,1.437002e-01,2.527544e-02,1.339923e-01,6.672455e-02,1.544314e-02,2.756819e-02,1.583237e-02,4.195116e-03"	0.791967	0.184418	-0.088068	-5684.653313	9
24	37	281-G184	281-G29	3167	0.837987	0.028827	0	0.048556	0	0.084625	0.000005	0	0	0.014417	0.08463	0.048556	0.007209	0.000002	0	0	0	0	0.081009	0.018035	-3891.10318	78	-1	0.600949	"5.856390e-01,1.367744e-01,1.889577e-02,1.379167e-01,5.709897e-02,1.730113e-02,2.429629e-02,1.900771e-02,3.069998e-03"	0.756442	0.161209	-0.068874	-4360.182293	7
24	38	281-G184	Y03	5062	0.839063	0	0	0.070633	0	0.066749	0.001534	0.022021	0	0.00115	0.090304	0.092654	0.000767	0.000767	0	0.022021	0	0.022021	0.092246	-0.001942	-6366.497591	130	-1	0.960531	"5.662107e-01,1.410625e-01,2.709108e-02,1.410458e-01,5.938787e-02,1.635736e-02,2.659929e-02,1.652288e-02,5.722539e-03"	0.904063	0.161083	-0.110643	-7107.695605	7
24	39	281-G184	281-G34	5039	0.868189	0	0	0.038416	0	0.054581	0	0.03762	0.001194	0.001194	0.093395	0.07723	0.001194	0.001194	0.001194	0.03762	0.001194	0.038814	0.085313	0.008082	-6315.91988	126	-1	0.956167	"5.680830e-01,1.390192e-01,2.800331e-02,1.368410e-01,6.194625e-02,1.676782e-02,2.733651e-02,1.633496e-02,5.667934e-03"	0.893352	0.170041	-0.112586	-7137.549002	6
24	40	281-G184	281-G56	5105	0.869468	0.000001	0	0.04072	0.000645	0.081932	0	0.007234	0	0.000484	0.089165	0.048599	0.000323	0	0.000323	0.007234	0	0.007234	0.069205	0.020606	-6373.752401	78	-1	0.968691	"5.640455e-01,1.460839e-01,2.368313e-02,1.374965e-01,6.223900e-02,1.740272e-02,2.485716e-02,1.800697e-02,6.185159e-03"	0.779902	0.169344	-0.078566	-7186.655259	6
24	41	281-G184	281-G55	4594	0.877606	0.000001	0.000001	0.028431	0.00198	0.079337	0.002954	0.009685	0.000005	0.003707	0.09198	0.040101	0.002473	0.001482	0.000995	0.009686	0.000005	0.00969	0.068509	0.025453	-5787.622752	82	-1	0.871727	"5.599546e-01,1.511658e-01,2.250540e-02,1.381945e-01,6.203819e-02,1.672555e-02,2.456386e-02,1.774721e-02,7.104886e-03"	0.758714	0.167263	-0.071667	-6508.374639	9
